,Date,Time,Gain,gX,gY,gZ,GainGyro
2004,2022-07-24,19:02:15.442,100.0,  0.01,  -0.34,  -0.08,
2005,2022-07-24,19:02:15.455,100.0,  -0.01,  -0.40,  -0.08,
2006,2022-07-24,19:02:15.471,100.0,  -0.03,  -0.50,  -0.10,
2007,2022-07-24,19:02:15.488,100.0,  -0.05,  -0.58,  -0.10,
2008,2022-07-24,19:02:15.499,100.0,  -0.05,  -0.58,  -0.10,
2009,2022-07-24,19:02:15.516,100.0,  -0.07,  -0.63,  -0.09,
2010,2022-07-24,19:02:15.533,100.0,  -0.08,  -0.60,  -0.08,
2011,2022-07-24,19:02:15.545,100.0,  -0.08,  -0.60,  -0.07,
2012,2022-07-24,19:02:15.561,100.0,  -0.08,  -0.60,  -0.07,
2013,2022-07-24,19:02:15.578,100.0,  -0.09,  -0.64,  -0.08,
2014,2022-07-24,19:02:15.590,100.0,  -0.12,  -0.68,  -0.08,
2015,2022-07-24,19:02:15.606,100.0,  -0.11,  -0.73,  -0.07,
2016,2022-07-24,19:02:15.623,100.0,  -0.11,  -0.73,  -0.07,
2017,2022-07-24,19:02:15.635,100.0,  -0.08,  -0.90,  -0.06,
2018,2022-07-24,19:02:15.651,100.0,  -0.08,  -1.02,  -0.06,
2019,2022-07-24,19:02:15.667,100.0,  -0.08,  -1.09,  -0.07,
2020,2022-07-24,19:02:15.680,100.0,  -0.08,  -1.09,  -0.07,
2021,2022-07-24,19:02:15.696,100.0,  -0.06,  -1.09,  -0.07,
2022,2022-07-24,19:02:15.713,100.0,  -0.05,  -1.09,  -0.07,
2023,2022-07-24,19:02:15.725,100.0,  -0.07,  -1.09,  -0.07,
2024,2022-07-24,19:02:15.741,100.0,  -0.07,  -1.09,  -0.07,
2025,2022-07-24,19:02:15.758,100.0,  -0.08,  -1.02,  -0.07,
2026,2022-07-24,19:02:15.770,100.0,  -0.08,  -0.92,  -0.07,
2027,2022-07-24,19:02:15.786,100.0,  -0.07,  -0.90,  -0.05,
2028,2022-07-24,19:02:15.802,100.0,  -0.07,  -0.90,  -0.05,
2029,2022-07-24,19:02:15.815,100.0,  -0.09,  -0.93,  -0.04,
2030,2022-07-24,19:02:15.831,100.0,  -0.10,  -0.92,  -0.04,
2031,2022-07-24,19:02:15.848,100.0,  -0.10,  -0.92,  -0.05,
2032,2022-07-24,19:02:15.860,100.0,  -0.10,  -0.92,  -0.05,
2033,2022-07-24,19:02:15.876,100.0,  -0.11,  -0.98,  -0.05,
2034,2022-07-24,19:02:15.893,100.0,  -0.14,  -0.97,  -0.04,
2035,2022-07-24,19:02:15.905,100.0,  -0.14,  -0.93,  -0.04,
2036,2022-07-24,19:02:15.922,100.0,  -0.14,  -0.93,  -0.04,
2037,2022-07-24,19:02:15.938,100.0,  -0.12,  -0.94,  -0.05,
2038,2022-07-24,19:02:15.950,100.0,  -0.13,  -0.96,  -0.05,
2039,2022-07-24,19:02:15.967,100.0,  -0.13,  -1.00,  -0.05,
2040,2022-07-24,19:02:15.983,100.0,  -0.13,  -1.00,  -0.05,
2041,2022-07-24,19:02:15.995,100.0,  -0.16,  -0.99,  -0.07,
2042,2022-07-24,19:02:16.012,100.0,  -0.17,  -0.98,  -0.09,
2043,2022-07-24,19:02:16.028,100.0,  -0.17,  -0.94,  -0.12,
2044,2022-07-24,19:02:16.040,100.0,  -0.17,  -0.94,  -0.12,
2045,2022-07-24,19:02:16.057,100.0,  -0.16,  -0.94,  -0.14,
2046,2022-07-24,19:02:16.073,100.0,  -0.17,  -0.92,  -0.14,
2047,2022-07-24,19:02:16.085,100.0,  -0.16,  -0.90,  -0.13,
2048,2022-07-24,19:02:16.102,100.0,  -0.16,  -0.90,  -0.13,
2049,2022-07-24,19:02:16.118,100.0,  -0.16,  -0.89,  -0.11,
2050,2022-07-24,19:02:16.130,100.0,  -0.15,  -0.86,  -0.09,
2051,2022-07-24,19:02:16.146,100.0,  -0.14,  -0.79,  -0.10,
2052,2022-07-24,19:02:16.164,100.0,  -0.14,  -0.79,  -0.10,
2053,2022-07-24,19:02:16.176,100.0,  -0.15,  -0.74,  -0.10,
2054,2022-07-24,19:02:16.191,100.0,  -0.17,  -0.74,  -0.09,
2055,2022-07-24,19:02:16.204,100.0,  -0.19,  -0.70,  -0.07,
2056,2022-07-24,19:02:16.221,100.0,  -0.19,  -0.70,  -0.07,
2057,2022-07-24,19:02:16.237,100.0,  -0.19,  -0.68,  -0.06,
2058,2022-07-24,19:02:16.249,100.0,  -0.17,  -0.65,  -0.04,
2059,2022-07-24,19:02:16.266,100.0,  -0.16,  -0.54,  -0.01,
2060,2022-07-24,19:02:16.282,100.0,  -0.16,  -0.54,  -0.01,
2061,2022-07-24,19:02:16.294,100.0,  -0.14,  -0.69,  -0.01,
2062,2022-07-24,19:02:16.311,100.0,  -0.14,  -0.69,  -0.02,
2063,2022-07-24,19:02:16.327,100.0,  -0.14,  -0.60,  -0.03,
2064,2022-07-24,19:02:16.339,100.0,  -0.14,  -0.60,  -0.03,
2065,2022-07-24,19:02:16.356,100.0,  -0.17,  -0.55,  -0.04,
2066,2022-07-24,19:02:16.372,100.0,  -0.17,  -0.50,  -0.04,
2067,2022-07-24,19:02:16.384,100.0,  -0.17,  -0.48,  -0.03,
2068,2022-07-24,19:02:16.400,100.0,  -0.17,  -0.48,  -0.03,
2069,2022-07-24,19:02:16.416,100.0,  -0.14,  -0.57,  -0.01,
2070,2022-07-24,19:02:16.430,100.0,  0.15,  -1.93,  0.08,
2071,2022-07-24,19:02:16.445,100.0,  0.13,  -1.80,  0.22,
2072,2022-07-24,19:02:16.462,100.0,  0.13,  -1.80,  0.22,
2073,2022-07-24,19:02:16.474,100.0,  -0.02,  -0.66,  0.07,
2074,2022-07-24,19:02:16.491,100.0,  -0.18,  -0.38,  -0.03,
2075,2022-07-24,19:02:16.507,100.0,  -0.21,  -0.28,  -0.02,
2076,2022-07-24,19:02:16.519,100.0,  -0.21,  -0.28,  -0.02,
2077,2022-07-24,19:02:16.535,100.0,  -0.14,  -0.08,  0.00,
2078,2022-07-24,19:02:16.552,100.0,  -0.15,  -0.29,  -0.01,
2079,2022-07-24,19:02:16.565,100.0,  -0.13,  -0.14,  -0.02,
2080,2022-07-24,19:02:16.581,100.0,  -0.13,  -0.14,  -0.02,
2081,2022-07-24,19:02:16.598,100.0,  -0.10,  -0.10,  -0.02,
2082,2022-07-24,19:02:16.610,100.0,  -0.08,  -0.11,  -0.00,
2083,2022-07-24,19:02:16.626,100.0,  -0.06,  0.08,  0.00,  7
2084,2022-07-24,19:02:16.643,100.0,  -0.06,  0.08,  0.00,  7
2085,2022-07-24,19:02:16.659,100.0,  -0.04,  0.15,  -0.02,  15
2086,2022-07-24,19:02:16.675,100.0,  -0.02,  0.15,  -0.02,  15
2087,2022-07-24,19:02:16.692,100.0,  -0.01,  0.10,  -0.02,  10
2088,2022-07-24,19:02:16.707,100.0,  0.01,  0.07,  -0.02,  6
2089,2022-07-24,19:02:16.720,100.0,  0.01,  0.07,  -0.02,  6
2090,2022-07-24,19:02:16.736,100.0,  0.03,  0.12,  -0.03,  11
2091,2022-07-24,19:02:16.753,100.0,  0.03,  0.26,  -0.03,  25
2092,2022-07-24,19:02:16.769,100.0,  0.04,  0.44,  -0.03,  44
2093,2022-07-24,19:02:16.786,100.0,  0.03,  0.54,  -0.05,  54
2094,2022-07-24,19:02:16.802,100.0,  0.03,  0.54,  -0.05,  54
2095,2022-07-24,19:02:16.818,100.0,  0.03,  0.63,  -0.05,  62
2096,2022-07-24,19:02:16.834,100.0,  -0.01,  0.82,  -0.07,  81
2097,2022-07-24,19:02:16.851,100.0,  -0.01,  0.95,  -0.06,  94
2098,2022-07-24,19:02:16.867,100.0,  -0.01,  0.32,  -0.04,  32
2099,2022-07-24,19:02:16.884,100.0,  -0.01,  0.32,  -0.04,  32
2100,2022-07-24,19:02:16.896,100.0,  0.00,  0.47,  -0.02,  47
2101,2022-07-24,19:02:16.913,100.0,  0.01,  0.53,  -0.01,  52
2102,2022-07-24,19:02:16.929,100.0,  0.00,  0.55,  0.00,  54
2103,2022-07-24,19:02:16.946,100.0,  -0.00,  0.55,  0.01,  55
2104,2022-07-24,19:02:16.962,100.0,  -0.00,  0.55,  0.01,  55
2105,2022-07-24,19:02:16.978,100.0,  -0.01,  0.57,  0.01,  57
2106,2022-07-24,19:02:16.995,100.0,  -0.02,  0.61,  0.02,  60
2107,2022-07-24,19:02:17.011,100.0,  -0.03,  0.63,  0.04,  63
2108,2022-07-24,19:02:17.028,100.0,  -0.03,  0.64,  0.05,  63
2109,2022-07-24,19:02:17.044,100.0,  -0.03,  0.64,  0.05,  63
2110,2022-07-24,19:02:17.060,100.0,  -0.01,  0.64,  0.06,  64
2111,2022-07-24,19:02:17.072,100.0,  -0.00,  0.66,  0.06,  65
2112,2022-07-24,19:02:17.089,100.0,  0.02,  0.68,  0.07,  68
2113,2022-07-24,19:02:17.105,100.0,  0.06,  0.69,  0.08,  69
2114,2022-07-24,19:02:17.122,100.0,  0.06,  0.69,  0.08,  69
2115,2022-07-24,19:02:17.138,100.0,  0.08,  0.68,  0.08,  68
2116,2022-07-24,19:02:17.155,100.0,  0.09,  0.66,  0.08,  66
2117,2022-07-24,19:02:17.171,100.0,  0.12,  0.70,  0.06,  69
2118,2022-07-24,19:02:17.187,100.0,  0.15,  0.70,  0.05,  70
2119,2022-07-24,19:02:17.204,100.0,  0.15,  0.70,  0.05,  70
2120,2022-07-24,19:02:17.220,100.0,  0.16,  0.71,  0.05,  71
2121,2022-07-24,19:02:17.232,100.0,  0.18,  0.69,  0.06,  69
2122,2022-07-24,19:02:17.249,100.0,  0.21,  0.66,  0.06,  66
2123,2022-07-24,19:02:17.265,100.0,  0.22,  0.68,  0.07,  67
2124,2022-07-24,19:02:17.282,100.0,  0.22,  0.68,  0.07,  67
2125,2022-07-24,19:02:17.298,100.0,  0.24,  0.72,  0.08,  71
2126,2022-07-24,19:02:17.314,100.0,  0.28,  0.70,  0.08,  69
2127,2022-07-24,19:02:17.331,100.0,  0.27,  0.70,  0.08,  70
2128,2022-07-24,19:02:17.347,100.0,  0.26,  0.73,  0.08,  72
2129,2022-07-24,19:02:17.364,100.0,  0.26,  0.73,  0.08,  72
2130,2022-07-24,19:02:17.380,100.0,  0.27,  0.73,  0.07,  72
2131,2022-07-24,19:02:17.396,100.0,  0.27,  0.76,  0.06,  75
2132,2022-07-24,19:02:17.408,100.0,  0.27,  0.73,  0.06,  73
2133,2022-07-24,19:02:17.425,100.0,  0.26,  0.67,  0.05,  67
2134,2022-07-24,19:02:17.441,100.0,  0.26,  0.67,  0.05,  67
2135,2022-07-24,19:02:17.457,100.0,  0.24,  0.66,  0.05,  65
2136,2022-07-24,19:02:17.474,100.0,  0.23,  0.68,  0.04,  68
2137,2022-07-24,19:02:17.490,100.0,  0.21,  0.69,  0.04,  68
2138,2022-07-24,19:02:17.507,100.0,  0.22,  0.68,  0.05,  68
2139,2022-07-24,19:02:17.523,100.0,  0.22,  0.68,  0.05,  68
2140,2022-07-24,19:02:17.540,100.0,  0.22,  0.65,  0.07,  64
2141,2022-07-24,19:02:17.556,100.0,  0.20,  0.62,  0.08,  62
2142,2022-07-24,19:02:17.573,100.0,  0.19,  0.70,  0.09,  69
2143,2022-07-24,19:02:17.583,100.0,  0.19,  0.74,  0.10,  73
2144,2022-07-24,19:02:17.601,100.0,  0.19,  0.74,  0.10,  73
2145,2022-07-24,19:02:17.617,100.0,  0.18,  0.80,  0.12,  80
2146,2022-07-24,19:02:17.633,100.0,  0.17,  0.72,  0.12,  72
2147,2022-07-24,19:02:17.650,100.0,  0.13,  0.71,  0.13,  70
2148,2022-07-24,19:02:17.666,100.0,  0.13,  0.64,  0.12,  63
2149,2022-07-24,19:02:17.683,100.0,  0.13,  0.64,  0.12,  63
2150,2022-07-24,19:02:17.699,100.0,  0.14,  0.62,  0.13,  62
2151,2022-07-24,19:02:17.716,100.0,  0.16,  0.61,  0.15,  61
2152,2022-07-24,19:02:17.732,100.0,  0.15,  0.71,  0.17,  71
2153,2022-07-24,19:02:17.744,100.0,  0.11,  0.87,  0.17,  86
2154,2022-07-24,19:02:17.761,100.0,  0.11,  0.87,  0.17,  86
2155,2022-07-24,19:02:17.777,100.0,  0.04,  0.94,  0.15,  94
2156,2022-07-24,19:02:17.794,100.0,  0.03,  0.88,  0.13,  88
2157,2022-07-24,19:02:17.810,100.0,  0.06,  0.77,  0.11,  77
2158,2022-07-24,19:02:17.826,100.0,  0.09,  0.73,  0.11,  72
2159,2022-07-24,19:02:17.843,100.0,  0.09,  0.73,  0.11,  72
2160,2022-07-24,19:02:17.859,100.0,  0.08,  0.62,  0.11,  62
2161,2022-07-24,19:02:17.876,100.0,  0.07,  0.72,  0.13,  72
2162,2022-07-24,19:02:17.892,100.0,  0.06,  0.76,  0.14,  75
2163,2022-07-24,19:02:17.908,100.0,  0.03,  0.78,  0.15,  78
2164,2022-07-24,19:02:17.920,100.0,  0.03,  0.78,  0.15,  78
2165,2022-07-24,19:02:17.936,100.0,  0.02,  0.78,  0.16,  78
2166,2022-07-24,19:02:17.953,100.0,  0.04,  0.68,  0.16,  67
2167,2022-07-24,19:02:17.969,100.0,  0.01,  0.59,  0.14,  59
2168,2022-07-24,19:02:17.986,100.0,  -0.02,  0.65,  0.11,  65
2169,2022-07-24,19:02:18.002,100.0,  -0.02,  0.65,  0.11,  65
2170,2022-07-24,19:02:18.019,100.0,  -0.05,  0.70,  0.08,  69
2171,2022-07-24,19:02:18.035,100.0,  -0.05,  0.69,  0.08,  69
2172,2022-07-24,19:02:18.051,100.0,  -0.02,  0.59,  0.08,  58
2173,2022-07-24,19:02:18.067,100.0,  -0.01,  0.63,  0.09,  63
2174,2022-07-24,19:02:18.084,100.0,  -0.01,  0.63,  0.09,  63
2175,2022-07-24,19:02:18.097,100.0,  -0.01,  0.59,  0.08,  58
2176,2022-07-24,19:02:18.113,100.0,  -0.01,  0.55,  0.06,  54
2177,2022-07-24,19:02:18.129,100.0,  -0.04,  0.45,  0.06,  45
2178,2022-07-24,19:02:18.145,100.0,  -0.04,  0.45,  0.06,  44
2179,2022-07-24,19:02:18.162,100.0,  -0.04,  0.45,  0.06,  44
2180,2022-07-24,19:02:18.179,100.0,  -0.05,  0.44,  0.06,  44
2181,2022-07-24,19:02:18.195,100.0,  -0.05,  0.35,  0.05,  35
2182,2022-07-24,19:02:18.211,100.0,  -0.07,  0.34,  0.04,  33
2183,2022-07-24,19:02:18.228,100.0,  -0.07,  0.29,  0.03,  28
2184,2022-07-24,19:02:18.244,100.0,  -0.07,  0.29,  0.03,  28
2185,2022-07-24,19:02:18.256,100.0,  -0.03,  0.19,  0.02,  18
2186,2022-07-24,19:02:18.273,100.0,  -0.01,  0.10,  0.00,  10
2187,2022-07-24,19:02:18.289,100.0,  -0.02,  0.01,  -0.00,  1
2188,2022-07-24,19:02:18.305,100.0,  -0.02,  -0.00,  -0.01,
2189,2022-07-24,19:02:18.322,100.0,  -0.02,  -0.00,  -0.01,
2190,2022-07-24,19:02:18.338,100.0,  -0.01,  -0.03,  -0.01,
2191,2022-07-24,19:02:18.351,100.0,  -0.01,  -0.11,  -0.02,
2192,2022-07-24,19:02:18.367,100.0,  -0.02,  -0.16,  -0.03,
2193,2022-07-24,19:02:18.383,100.0,  -0.02,  -0.16,  -0.03,
2194,2022-07-24,19:02:18.396,100.0,  -0.02,  -0.21,  -0.04,
2195,2022-07-24,19:02:18.412,100.0,  -0.03,  -0.26,  -0.04,
2196,2022-07-24,19:02:18.429,100.0,  -0.03,  -0.30,  -0.04,
2197,2022-07-24,19:02:18.441,100.0,  -0.03,  -0.30,  -0.04,
2198,2022-07-24,19:02:18.457,100.0,  -0.03,  -0.33,  -0.06,
2199,2022-07-24,19:02:18.469,100.0,  -0.03,  -0.40,  -0.08,
2200,2022-07-24,19:02:18.485,100.0,  -0.05,  -0.49,  -0.08,
2201,2022-07-24,19:02:18.501,100.0,  -0.05,  -0.49,  -0.08,
2202,2022-07-24,19:02:18.514,100.0,  -0.07,  -0.50,  -0.08,
2203,2022-07-24,19:02:18.530,100.0,  -0.05,  -0.48,  -0.08,
2204,2022-07-24,19:02:18.547,100.0,  -0.03,  -0.55,  -0.08,
2205,2022-07-24,19:02:18.559,100.0,  -0.03,  -0.55,  -0.08,
2206,2022-07-24,19:02:18.576,100.0,  -0.04,  -0.65,  -0.08,
2207,2022-07-24,19:02:18.592,100.0,  -0.05,  -0.70,  -0.08,
2208,2022-07-24,19:02:18.604,100.0,  -0.07,  -0.77,  -0.10,
2209,2022-07-24,19:02:18.620,100.0,  -0.07,  -0.77,  -0.10,
2210,2022-07-24,19:02:18.637,100.0,  -0.06,  -0.93,  -0.12,
2211,2022-07-24,19:02:18.649,100.0,  -0.06,  -0.95,  -0.14,
2212,2022-07-24,19:02:18.666,100.0,  -0.07,  -0.98,  -0.15,
2213,2022-07-24,19:02:18.682,100.0,  -0.07,  -0.98,  -0.15,
2214,2022-07-24,19:02:18.695,100.0,  -0.06,  -1.03,  -0.13,
2215,2022-07-24,19:02:18.711,100.0,  -0.06,  -1.10,  -0.11,
2216,2022-07-24,19:02:18.728,100.0,  -0.07,  -1.09,  -0.10,
2217,2022-07-24,19:02:18.740,100.0,  -0.07,  -1.09,  -0.10,
2218,2022-07-24,19:02:18.756,100.0,  -0.06,  -1.10,  -0.10,
2219,2022-07-24,19:02:18.773,100.0,  -0.06,  -1.10,  -0.10,
2220,2022-07-24,19:02:18.785,100.0,  -0.07,  -1.05,  -0.09,
2221,2022-07-24,19:02:18.801,100.0,  -0.07,  -1.05,  -0.09,
2222,2022-07-24,19:02:18.818,100.0,  -0.07,  -0.94,  -0.09,
2223,2022-07-24,19:02:18.830,100.0,  -0.08,  -0.88,  -0.09,
2224,2022-07-24,19:02:18.846,100.0,  -0.08,  -0.92,  -0.09,
2225,2022-07-24,19:02:18.863,100.0,  -0.08,  -0.92,  -0.09,
2226,2022-07-24,19:02:18.875,100.0,  -0.10,  -0.91,  -0.09,
2227,2022-07-24,19:02:18.891,100.0,  -0.11,  -0.90,  -0.07,
2228,2022-07-24,19:02:18.908,100.0,  -0.10,  -0.89,  -0.06,
2229,2022-07-24,19:02:18.919,100.0,  -0.10,  -0.89,  -0.06,
2230,2022-07-24,19:02:18.936,100.0,  -0.09,  -0.89,  -0.07,
2231,2022-07-24,19:02:18.952,100.0,  -0.10,  -0.87,  -0.08,
2232,2022-07-24,19:02:18.965,100.0,  -0.10,  -0.84,  -0.06,
2233,2022-07-24,19:02:18.981,100.0,  -0.10,  -0.84,  -0.06,
2234,2022-07-24,19:02:18.998,100.0,  -0.10,  -0.81,  -0.05,
2235,2022-07-24,19:02:19.010,100.0,  -0.11,  -0.82,  -0.06,
2236,2022-07-24,19:02:19.026,100.0,  -0.14,  -0.80,  -0.07,
2237,2022-07-24,19:02:19.043,100.0,  -0.14,  -0.80,  -0.07,
2238,2022-07-24,19:02:19.055,100.0,  -0.15,  -0.75,  -0.06,
2239,2022-07-24,19:02:19.072,100.0,  -0.16,  -0.78,  -0.07,
2240,2022-07-24,19:02:19.088,100.0,  -0.18,  -0.76,  -0.09,
2241,2022-07-24,19:02:19.100,100.0,  -0.18,  -0.76,  -0.09,
2242,2022-07-24,19:02:19.116,100.0,  -0.18,  -0.72,  -0.10,
2243,2022-07-24,19:02:19.132,100.0,  -0.16,  -0.73,  -0.10,
2244,2022-07-24,19:02:19.145,100.0,  -0.17,  -0.74,  -0.08,
2245,2022-07-24,19:02:19.162,100.0,  -0.17,  -0.74,  -0.08,
2246,2022-07-24,19:02:19.178,100.0,  -0.19,  -0.69,  -0.07,
2247,2022-07-24,19:02:19.190,100.0,  -0.20,  -0.66,  -0.08,
2248,2022-07-24,19:02:19.206,100.0,  -0.21,  -0.65,  -0.09,
2249,2022-07-24,19:02:19.223,100.0,  -0.21,  -0.65,  -0.09,
2250,2022-07-24,19:02:19.235,100.0,  -0.20,  -0.65,  -0.10,
2251,2022-07-24,19:02:19.252,100.0,  -0.17,  -0.62,  -0.10,
2252,2022-07-24,19:02:19.268,100.0,  -0.15,  -0.59,  -0.09,
2253,2022-07-24,19:02:19.280,100.0,  -0.15,  -0.59,  -0.09,
2254,2022-07-24,19:02:19.296,100.0,  -0.16,  -0.56,  -0.10,
2255,2022-07-24,19:02:19.313,100.0,  -0.17,  -0.53,  -0.11,
2256,2022-07-24,19:02:19.325,100.0,  -0.18,  -0.50,  -0.12,
2257,2022-07-24,19:02:19.342,100.0,  -0.18,  -0.50,  -0.12,
2258,2022-07-24,19:02:19.358,100.0,  -0.17,  -0.48,  -0.12,
2259,2022-07-24,19:02:19.370,100.0,  -0.14,  -0.47,  -0.10,
2260,2022-07-24,19:02:19.387,100.0,  -0.13,  -0.52,  -0.09,
2261,2022-07-24,19:02:19.403,100.0,  -0.13,  -0.52,  -0.09,
2262,2022-07-24,19:02:19.415,100.0,  -0.14,  -0.32,  -0.08,
2263,2022-07-24,19:02:19.432,100.0,  -0.14,  -0.41,  -0.08,
2264,2022-07-24,19:02:19.449,100.0,  -0.15,  -0.43,  -0.08,
2265,2022-07-24,19:02:19.461,100.0,  -0.15,  -0.43,  -0.08,
2266,2022-07-24,19:02:19.476,100.0,  -0.15,  -0.39,  -0.06,
2267,2022-07-24,19:02:19.493,100.0,  -0.15,  -0.35,  -0.06,
2268,2022-07-24,19:02:19.506,100.0,  -0.13,  -0.30,  -0.05,
2269,2022-07-24,19:02:19.522,100.0,  -0.13,  -0.30,  -0.05,
2270,2022-07-24,19:02:19.533,100.0,  -0.12,  -0.29,  -0.04,
2271,2022-07-24,19:02:19.551,100.0,  -0.09,  -0.30,  -0.02,
2272,2022-07-24,19:02:19.567,100.0,  -0.06,  -0.25,  0.00,
2273,2022-07-24,19:02:19.579,100.0,  -0.06,  -0.25,  0.00,
2274,2022-07-24,19:02:19.596,100.0,  -0.05,  -0.21,  0.00,
2275,2022-07-24,19:02:19.612,100.0,  -0.06,  -0.17,  -0.02,
2276,2022-07-24,19:02:19.624,100.0,  -0.07,  -0.11,  -0.04,
2277,2022-07-24,19:02:19.641,100.0,  -0.07,  -0.11,  -0.04,
2278,2022-07-24,19:02:19.657,100.0,  -0.07,  0.28,  -0.06,  28
2279,2022-07-24,19:02:19.674,100.0,  -0.00,  -0.03,  -0.02,
2280,2022-07-24,19:02:19.685,100.0,  0.00,  -0.32,  0.02,
2281,2022-07-24,19:02:19.702,100.0,  0.00,  -0.32,  0.02,
2282,2022-07-24,19:02:19.718,100.0,  0.01,  -0.30,  0.04,
2283,2022-07-24,19:02:19.731,100.0,  0.01,  -0.15,  0.03,
2284,2022-07-24,19:02:19.747,100.0,  0.01,  -0.07,  0.00,
2285,2022-07-24,19:02:19.764,100.0,  0.01,  -0.07,  0.00,
2286,2022-07-24,19:02:19.776,100.0,  0.00,  -0.05,  -0.01,
2287,2022-07-24,19:02:19.792,100.0,  0.01,  0.07,  -0.00,  7
2288,2022-07-24,19:02:19.809,100.0,  0.03,  0.17,  0.00,  16
2289,2022-07-24,19:02:19.825,100.0,  0.03,  0.17,  0.00,  16
2290,2022-07-24,19:02:19.842,100.0,  0.05,  0.29,  0.01,  28
2291,2022-07-24,19:02:19.858,100.0,  0.06,  0.23,  0.02,  22
2292,2022-07-24,19:02:19.875,100.0,  0.07,  -0.16,  0.02,
2293,2022-07-24,19:02:19.886,100.0,  0.05,  0.08,  0.02,  7
2294,2022-07-24,19:02:19.903,100.0,  0.05,  0.08,  0.02,  7
2295,2022-07-24,19:02:19.919,100.0,  0.08,  0.18,  0.03,  17
2296,2022-07-24,19:02:19.935,100.0,  0.10,  0.20,  0.03,  20
2297,2022-07-24,19:02:19.952,100.0,  0.10,  0.23,  0.03,  22
2298,2022-07-24,19:02:19.968,100.0,  0.08,  0.27,  0.03,  26
2299,2022-07-24,19:02:19.985,100.0,  0.08,  0.27,  0.03,  26
2300,2022-07-24,19:02:20.001,100.0,  0.07,  0.28,  0.04,  28
2301,2022-07-24,19:02:20.014,100.0,  0.06,  0.31,  0.06,  31
2302,2022-07-24,19:02:20.030,100.0,  0.04,  0.33,  0.07,  32
2303,2022-07-24,19:02:20.046,100.0,  0.01,  0.36,  0.05,  36
2304,2022-07-24,19:02:20.063,100.0,  0.01,  0.36,  0.05,  36
2305,2022-07-24,19:02:20.079,100.0,  0.00,  0.40,  0.03,  40
2306,2022-07-24,19:02:20.096,100.0,  0.00,  0.45,  0.01,  44
2307,2022-07-24,19:02:20.112,100.0,  0.01,  0.49,  0.01,  48
2308,2022-07-24,19:02:20.128,100.0,  0.02,  0.48,  0.02,  47
2309,2022-07-24,19:02:20.145,100.0,  0.02,  0.48,  0.02,  47
2310,2022-07-24,19:02:20.161,100.0,  0.04,  0.44,  0.03,  43
2311,2022-07-24,19:02:20.177,100.0,  0.03,  0.44,  0.03,  43
2312,2022-07-24,19:02:20.190,100.0,  0.03,  0.46,  0.03,  45
2313,2022-07-24,19:02:20.206,100.0,  0.05,  0.49,  0.01,  48
2314,2022-07-24,19:02:20.222,100.0,  0.05,  0.49,  0.01,  48
2315,2022-07-24,19:02:20.239,100.0,  0.05,  0.51,  0.00,  50
2316,2022-07-24,19:02:20.255,100.0,  0.06,  0.56,  0.01,  56
2317,2022-07-24,19:02:20.272,100.0,  0.08,  0.59,  0.02,  59
2318,2022-07-24,19:02:20.288,100.0,  0.10,  0.62,  0.02,  62
2319,2022-07-24,19:02:20.304,100.0,  0.10,  0.62,  0.02,  62
2320,2022-07-24,19:02:20.321,100.0,  0.13,  0.65,  0.03,  64
2321,2022-07-24,19:02:20.337,100.0,  0.15,  0.66,  0.04,  65
2322,2022-07-24,19:02:20.349,100.0,  0.16,  0.65,  0.05,  65
2323,2022-07-24,19:02:20.366,100.0,  0.19,  0.68,  0.06,  68
2324,2022-07-24,19:02:20.382,100.0,  0.19,  0.68,  0.06,  68
2325,2022-07-24,19:02:20.399,100.0,  0.23,  0.73,  0.07,  73
2326,2022-07-24,19:02:20.415,100.0,  0.26,  0.71,  0.09,  70
2327,2022-07-24,19:02:20.431,100.0,  0.29,  0.69,  0.10,  69
2328,2022-07-24,19:02:20.447,100.0,  0.29,  0.69,  0.10,  69
2329,2022-07-24,19:02:20.464,100.0,  0.29,  0.69,  0.10,  69
2330,2022-07-24,19:02:20.481,100.0,  0.28,  0.69,  0.07,  69
2331,2022-07-24,19:02:20.497,100.0,  0.26,  0.70,  0.05,  70
2332,2022-07-24,19:02:20.514,100.0,  0.26,  0.70,  0.03,  69
2333,2022-07-24,19:02:20.526,100.0,  0.27,  0.69,  0.02,  69
2334,2022-07-24,19:02:20.542,100.0,  0.27,  0.69,  0.02,  69
2335,2022-07-24,19:02:20.558,100.0,  0.25,  0.69,  0.02,  69
2336,2022-07-24,19:02:20.575,100.0,  0.22,  0.72,  0.02,  72
2337,2022-07-24,19:02:20.591,100.0,  0.21,  0.76,  0.02,  76
2338,2022-07-24,19:02:20.608,100.0,  0.20,  0.75,  0.01,  75
2339,2022-07-24,19:02:20.624,100.0,  0.20,  0.75,  0.01,  75
2340,2022-07-24,19:02:20.641,100.0,  0.18,  0.79,  0.02,  78
2341,2022-07-24,19:02:20.657,100.0,  0.17,  0.69,  0.02,  69
2342,2022-07-24,19:02:20.673,100.0,  0.19,  0.64,  0.04,  64
2343,2022-07-24,19:02:20.690,100.0,  0.18,  0.67,  0.06,  67
2344,2022-07-24,19:02:20.702,100.0,  0.18,  0.67,  0.06,  67
2345,2022-07-24,19:02:20.718,100.0,  0.15,  0.83,  0.07,  82
2346,2022-07-24,19:02:20.735,100.0,  0.11,  0.88,  0.07,  87
2347,2022-07-24,19:02:20.751,100.0,  0.09,  0.86,  0.06,  85
